Ticker,Category
STRRP,NASDAQ
STRRP,STOCK
OPRA,NASDAQ
OPRA,STOCK
SMPL,NASDAQ
SMPL,STOCK
NTWK,NASDAQ
NTWK,STOCK
MYFW,NASDAQ
MYFW,STOCK
MSS,NASDAQ
MSS,STOCK
LOKVW,NASDAQ
LOKVW,STOCK
PBFS,NASDAQ
PBFS,STOCK
RDACU,NASDAQ
RDACU,STOCK
SGMT,NASDAQ
SGMT,STOCK
SPAI,NASDAQ
SPAI,STOCK
SGC,NASDAQ
SGC,STOCK
LBTYK,NASDAQ
LBTYK,STOCK
TDAC,NASDAQ
TDAC,STOCK
SANM,NASDAQ
SANM,STOCK
NCNO,NASDAQ
NCNO,STOCK
IPODU,NASDAQ
IPODU,STOCK
TCBS,NASDAQ
TCBS,STOCK
THRV,NASDAQ
THRV,STOCK
PELIR,NASDAQ
PELIR,STOCK
TIVC,NASDAQ
TIVC,STOCK
SMSI,NASDAQ
SMSI,STOCK
KOYN,NASDAQ
KOYN,STOCK
TCPC,NASDAQ
TCPC,STOCK
LBRDK,NASDAQ
LBRDK,STOCK
RDAGU,NASDAQ
RDAGU,STOCK
ITOC,NASDAQ
ITOC,STOCK
ONCH,NASDAQ
ONCH,STOCK
POM,NASDAQ
POM,STOCK
SATA,NASDAQ
SATA,STOCK
NFE,NASDAQ
NFE,STOCK
MMTXW,NASDAQ
MMTXW,STOCK
TIRX,NASDAQ
TIRX,STOCK
MAAY,NASDAQ
MAAY,STOCK
PROP,NASDAQ
PROP,STOCK
SIFY,NASDAQ
SIFY,STOCK
TCRT,NASDAQ
TCRT,STOCK
PGY,NASDAQ
PGY,STOCK
RUN,NASDAQ
RUN,STOCK
SZZLU,NASDAQ
SZZLU,STOCK
SVCC,NASDAQ
SVCC,STOCK
PSNY,NASDAQ
PSNY,STOCK
NIVF,NASDAQ
NIVF,STOCK
LIMN,NASDAQ
LIMN,STOCK
MNKD,NASDAQ
MNKD,STOCK
RJET,NASDAQ
RJET,STOCK
TPST,NASDAQ
TPST,STOCK
IPDN,NASDAQ
IPDN,STOCK
NWPX,NASDAQ
NWPX,STOCK
TBCH,NASDAQ
TBCH,STOCK
OCCIO,NASDAQ
OCCIO,STOCK
OXSQ,NASDAQ
OXSQ,STOCK
SFHG,NASDAQ
SFHG,STOCK
STAK,NASDAQ
STAK,STOCK
SEDG,NASDAQ
SEDG,STOCK
SVRA,NASDAQ
SVRA,STOCK
PACHU,NASDAQ
PACHU,STOCK
RFIL,NASDAQ
RFIL,STOCK
INO,NASDAQ
INO,STOCK
TEXX,NASDAQ
TEXX,STOCK
ONDG,NASDAQ
ONDG,STOCK
MCHX,NASDAQ
MCHX,STOCK
SCWO,NASDAQ
SCWO,STOCK
PLPC,NASDAQ
PLPC,STOCK
INSM,NASDAQ
INSM,STOCK
RILYL,NASDAQ
RILYL,STOCK
MBUU,NASDAQ
MBUU,STOCK
LKQ,NASDAQ
LKQ,STOCK
PETS,NASDAQ
PETS,STOCK
UAL,NASDAQ
UAL,STOCK
TRON,NASDAQ
TRON,STOCK
IOBT,NASDAQ
IOBT,STOCK
SYBT,NASDAQ
SYBT,STOCK
TERG,NASDAQ
TERG,STOCK
LPBBW,NASDAQ
LPBBW,STOCK
KSPI,NASDAQ
KSPI,STOCK
MOB,NASDAQ
MOB,STOCK
TXN,NASDAQ
TXN,STOCK
NCNA,NASDAQ
NCNA,STOCK
LNKS,NASDAQ
LNKS,STOCK
RPRX,NASDAQ
RPRX,STOCK
SOLS,NASDAQ
SOLS,STOCK
NTRS,NASDAQ
NTRS,STOCK
LOPE,NASDAQ
LOPE,STOCK
LFVN,NASDAQ
LFVN,STOCK
KDKRW,NASDAQ
KDKRW,STOCK
RAYA,NASDAQ
RAYA,STOCK
SPEGR,NASDAQ
SPEGR,STOCK
MKTX,NASDAQ
MKTX,STOCK
PAA,NASDAQ
PAA,STOCK
KINS,NASDAQ
KINS,STOCK
SNCR,NASDAQ
SNCR,STOCK
TACHU,NASDAQ
TACHU,STOCK
KALU,NASDAQ
KALU,STOCK
LZMH,NASDAQ
LZMH,STOCK
KLTR,NASDAQ
KLTR,STOCK
PGACR,NASDAQ
PGACR,STOCK
PCTY,NASDAQ
PCTY,STOCK
KLTO,NASDAQ
KLTO,STOCK
LEDS,NASDAQ
LEDS,STOCK
PCTTU,NASDAQ
PCTTU,STOCK
NWFL,NASDAQ
NWFL,STOCK
MGNX,NASDAQ
MGNX,STOCK
KNDI,NASDAQ
KNDI,STOCK
NOMA,NASDAQ
NOMA,STOCK
MDLZ,NASDAQ
MDLZ,STOCK
IRWD,NASDAQ
IRWD,STOCK
SOTK,NASDAQ
SOTK,STOCK
SRCE,NASDAQ
SRCE,STOCK
SUPX,NASDAQ
SUPX,STOCK
PSMT,NASDAQ
PSMT,STOCK
OACC,NASDAQ
OACC,STOCK
INV,NASDAQ
INV,STOCK
RNGTU,NASDAQ
RNGTU,STOCK
PZZA,NASDAQ
PZZA,STOCK
PMTRW,NASDAQ
PMTRW,STOCK
PTIX,NASDAQ
PTIX,STOCK
MFICL,NASDAQ
MFICL,STOCK
THRM,NASDAQ
THRM,STOCK
NOEMR,NASDAQ
NOEMR,STOCK
LFMD,NASDAQ
LFMD,STOCK
SMTI,NASDAQ
SMTI,STOCK
OSCG,NASDAQ
OSCG,STOCK
LLYVA,NASDAQ
LLYVA,STOCK
SBFMW,NASDAQ
SBFMW,STOCK
INTJ,NASDAQ
INTJ,STOCK
JSPR,NASDAQ
JSPR,STOCK
LFS,NASDAQ
LFS,STOCK
MAPS,NASDAQ
MAPS,STOCK
MLCO,NASDAQ
MLCO,STOCK
JZ,NASDAQ
JZ,STOCK
SVACW,NASDAQ
SVACW,STOCK
TGTX,NASDAQ
TGTX,STOCK
SMXWW,NASDAQ
SMXWW,STOCK
SAIH,NASDAQ
SAIH,STOCK
ONCHU,NASDAQ
ONCHU,STOCK
TUSK,NASDAQ
TUSK,STOCK
SRPT,NASDAQ
SRPT,STOCK
SSII,NASDAQ
SSII,STOCK
TCRX,NASDAQ
TCRX,STOCK
IRHOU,NASDAQ
IRHOU,STOCK
SOHON,NASDAQ
SOHON,STOCK
MNRO,NASDAQ
MNRO,STOCK
SPIT,NASDAQ
SPIT,STOCK
TRIB,NASDAQ
TRIB,STOCK
MTC,NASDAQ
MTC,STOCK
ROIV,NASDAQ
ROIV,STOCK
TRNS,NASDAQ
TRNS,STOCK
PTRN,NASDAQ
PTRN,STOCK
KMB,NASDAQ
KMB,STOCK
NCEL,NASDAQ
NCEL,STOCK
TWNP,NASDAQ
TWNP,STOCK
SMMT,NASDAQ
SMMT,STOCK
OYSEU,NASDAQ
OYSEU,STOCK
SCLS,NASDAQ
SCLS,STOCK
NCT,NASDAQ
NCT,STOCK
IXHL,NASDAQ
IXHL,STOCK
MXL,NASDAQ
MXL,STOCK
LWAY,NASDAQ
LWAY,STOCK
TVAIR,NASDAQ
TVAIR,STOCK
JCSE,NASDAQ
JCSE,STOCK
MELI,NASDAQ
MELI,STOCK
PRTC,NASDAQ
PRTC,STOCK
SBLX,NASDAQ
SBLX,STOCK
TBRG,NASDAQ
TBRG,STOCK
RBBN,NASDAQ
RBBN,STOCK
RCKTW,NASDAQ
RCKTW,STOCK
SHC,NASDAQ
SHC,STOCK
SIMA,NASDAQ
SIMA,STOCK
KIQQ,NASDAQ
KIQQ,STOCK
MAXN,NASDAQ
MAXN,STOCK
QRVO,NASDAQ
QRVO,STOCK
MPWR,NASDAQ
MPWR,STOCK
MEGL,NASDAQ
MEGL,STOCK
MVBF,NASDAQ
MVBF,STOCK
NVAX,NASDAQ
NVAX,STOCK
NVNIW,NASDAQ
NVNIW,STOCK
SBCWW,NASDAQ
SBCWW,STOCK
TMDX,NASDAQ
TMDX,STOCK
MGIH,NASDAQ
MGIH,STOCK
TREE,NASDAQ
TREE,STOCK
SOLSV,NASDAQ
SOLSV,STOCK
SXTC,NASDAQ
SXTC,STOCK
METCB,NASDAQ
METCB,STOCK
LLYVK,NASDAQ
LLYVK,STOCK
NA,NASDAQ
NA,STOCK
RNW,NASDAQ
RNW,STOCK
LFCR,NASDAQ
LFCR,STOCK
NTGR,NASDAQ
NTGR,STOCK
MKDW,NASDAQ
MKDW,STOCK
SNEX,NASDAQ
SNEX,STOCK
KALA,NASDAQ
KALA,STOCK
RFAIU,NASDAQ
RFAIU,STOCK
SOGP,NASDAQ
SOGP,STOCK
REBN,NASDAQ
REBN,STOCK
KPRX,NASDAQ
KPRX,STOCK
RWAY,NASDAQ
RWAY,STOCK
TMUSL,NASDAQ
TMUSL,STOCK
PPBT,NASDAQ
PPBT,STOCK
PSNYW,NASDAQ
PSNYW,STOCK
SMXT,NASDAQ
SMXT,STOCK
SKBL,NASDAQ
SKBL,STOCK
TLNC,NASDAQ
TLNC,STOCK
NSTS,NASDAQ
NSTS,STOCK
SHFS,NASDAQ
SHFS,STOCK
JKHY,NASDAQ
JKHY,STOCK
PCYO,NASDAQ
PCYO,STOCK
UPB,NASDAQ
UPB,STOCK
YDDL,NASDAQ
YDDL,STOCK
ZNB,NASDAQ
ZNB,STOCK
VTSI,NASDAQ
VTSI,STOCK
VITL,NASDAQ
VITL,STOCK
WLDS,NASDAQ
WLDS,STOCK
VISN,NASDAQ
VISN,STOCK
WFRD,NASDAQ
WFRD,STOCK
UFCS,NASDAQ
UFCS,STOCK
UEIC,NASDAQ
UEIC,STOCK
XOMAO,NASDAQ
XOMAO,STOCK
VSEC,NASDAQ
VSEC,STOCK
WSTNU,NASDAQ
WSTNU,STOCK
ZBAI,NASDAQ
ZBAI,STOCK
VRDN,NASDAQ
VRDN,STOCK
YMT,NASDAQ
YMT,STOCK
ZTEK,NASDAQ
ZTEK,STOCK
WTFC,NASDAQ
WTFC,STOCK
ZNTL,NASDAQ
ZNTL,STOCK
XWIN,NASDAQ
XWIN,STOCK
ZENV,NASDAQ
ZENV,STOCK
WHLR,NASDAQ
WHLR,STOCK
UONEK,NASDAQ
UONEK,STOCK
WSFS,NASDAQ
WSFS,STOCK
WAFD,NASDAQ
WAFD,STOCK
YI,NASDAQ
YI,STOCK
WYFI,NASDAQ
WYFI,STOCK
XMTR,NASDAQ
XMTR,STOCK
WATT,NASDAQ
WATT,STOCK
WTO,NASDAQ
WTO,STOCK
UPBD,NASDAQ
UPBD,STOCK
WULF,NASDAQ
WULF,STOCK
UBFO,NASDAQ
UBFO,STOCK
VNOM,NASDAQ
VNOM,STOCK
WMT,NASDAQ
WMT,STOCK
VALU,NASDAQ
VALU,STOCK
WHWK,NASDAQ
WHWK,STOCK
ZM,NASDAQ
ZM,STOCK
YORKU,NASDAQ
YORKU,STOCK
WOOF,NASDAQ
WOOF,STOCK
ZBRA,NASDAQ
ZBRA,STOCK
WLDSW,NASDAQ
WLDSW,STOCK
VCICW,NASDAQ
VCICW,STOCK
VRA,NASDAQ
VRA,STOCK
UHGWW,NASDAQ
UHGWW,STOCK
XRPNU,NASDAQ
XRPNU,STOCK
UNB,NASDAQ
UNB,STOCK
UNIT,NASDAQ
UNIT,STOCK
VRAR,NASDAQ
VRAR,STOCK
VCIG,NASDAQ
VCIG,STOCK
VSTM,NASDAQ
VSTM,STOCK
XTIA,NASDAQ
XTIA,STOCK
VUZI,NASDAQ
VUZI,STOCK
WSTNR,NASDAQ
WSTNR,STOCK
XERS,NASDAQ
XERS,STOCK
WXM,NASDAQ
WXM,STOCK
VELO,NASDAQ
VELO,STOCK
VECO,NASDAQ
VECO,STOCK
ZUMZ,NASDAQ
ZUMZ,STOCK
WTFCN,NASDAQ
WTFCN,STOCK
VNME,NASDAQ
VNME,STOCK
WINA,NASDAQ
WINA,STOCK
WKHS,NASDAQ
WKHS,STOCK
USEA,NASDAQ
USEA,STOCK
ZION,NASDAQ
ZION,STOCK
WVVI,NASDAQ
WVVI,STOCK
XBIO,NASDAQ
XBIO,STOCK
UBXG,NASDAQ
UBXG,STOCK
YHGJ,NASDAQ
YHGJ,STOCK
VEEA,NASDAQ
VEEA,STOCK
XBP,NASDAQ
XBP,STOCK
VINP,NASDAQ
VINP,STOCK
WAVE,NASDAQ
WAVE,STOCK
WGS,NASDAQ
WGS,STOCK
UTHR,NASDAQ
UTHR,STOCK
ZVRA,NASDAQ
ZVRA,STOCK
UPWK,NASDAQ
UPWK,STOCK
WFF,NASDAQ
WFF,STOCK
XOS,NASDAQ
XOS,STOCK
WAI,NASDAQ
WAI,STOCK
XCBEU,NASDAQ
XCBEU,STOCK
VS,NASDAQ
VS,STOCK
WKEY,NASDAQ
WKEY,STOCK
VANI,NASDAQ
VANI,STOCK
WENN,NASDAQ
WENN,STOCK
UUUG,NASDAQ
UUUG,STOCK
YAAS,NASDAQ
YAAS,STOCK
UTMD,NASDAQ
UTMD,STOCK
ZBIO,NASDAQ
ZBIO,STOCK
VTVT,NASDAQ
VTVT,STOCK
YBMN,NASDAQ
YBMN,STOCK
WMG,NASDAQ
WMG,STOCK
UCAR,NASDAQ
UCAR,STOCK
VMD,NASDAQ
VMD,STOCK
WBD,NASDAQ
WBD,STOCK
WKSP,NASDAQ
WKSP,STOCK
WAY,NASDAQ
WAY,STOCK
WILC,NASDAQ
WILC,STOCK
WSBF,NASDAQ
WSBF,STOCK
VGASW,NASDAQ
VGASW,STOCK
UROY,NASDAQ
UROY,STOCK
WFCF,NASDAQ
WFCF,STOCK
XHG,NASDAQ
XHG,STOCK
VNMEU,NASDAQ
VNMEU,STOCK
UCTT,NASDAQ
UCTT,STOCK
USLM,NASDAQ
USLM,STOCK
VCEL,NASDAQ
VCEL,STOCK
VRSN,NASDAQ
VRSN,STOCK
USEG,NASDAQ
USEG,STOCK
VNET,NASDAQ
VNET,STOCK
XP,NASDAQ
XP,STOCK
XTKG,NASDAQ
XTKG,STOCK
WLACW,NASDAQ
WLACW,STOCK
UXIN,NASDAQ
UXIN,STOCK
YOUL,NASDAQ
YOUL,STOCK
WSBCO,NASDAQ
WSBCO,STOCK
VRAX,NASDAQ
VRAX,STOCK
ZMUN,NASDAQ
ZMUN,STOCK
ZYME,NASDAQ
ZYME,STOCK
WORX,NASDAQ
WORX,STOCK
VFS,NASDAQ
VFS,STOCK
XLO,NASDAQ
XLO,STOCK
WASH,NASDAQ
WASH,STOCK
VVOS,NASDAQ
VVOS,STOCK
VRRM,NASDAQ
VRRM,STOCK
VLYPP,NASDAQ
VLYPP,STOCK
WSTN,NASDAQ
WSTN,STOCK
VRCA,NASDAQ
VRCA,STOCK
VCIC,NASDAQ
VCIC,STOCK
XCH,NASDAQ
XCH,STOCK
WBTN,NASDAQ
WBTN,STOCK
UFG,NASDAQ
UFG,STOCK
VNCE,NASDAQ
VNCE,STOCK
VCYT,NASDAQ
VCYT,STOCK
ZBAO,NASDAQ
ZBAO,STOCK
VTRS,NASDAQ
VTRS,STOCK
ULVM,NASDAQ
ULVM,STOCK
WHLRP,NASDAQ
WHLRP,STOCK
VCTR,NASDAQ
VCTR,STOCK
WDC,NASDAQ
WDC,STOCK
WTGUU,NASDAQ
WTGUU,STOCK
WRAP,NASDAQ
WRAP,STOCK
WB,NASDAQ
WB,STOCK
UMBF,NASDAQ
UMBF,STOCK
YDKG,NASDAQ
YDKG,STOCK
XPON,NASDAQ
XPON,STOCK
VSEEW,NASDAQ
VSEEW,STOCK
ZYBT,NASDAQ
ZYBT,STOCK
WSBC,NASDAQ
WSBC,STOCK
ZJK,NASDAQ
ZJK,STOCK
ZIONP,NASDAQ
ZIONP,STOCK
VLY,NASDAQ
VLY,STOCK
UYSCR,NASDAQ
UYSCR,STOCK
VEON,NASDAQ
VEON,STOCK
USCB,NASDAQ
USCB,STOCK
VSME,NASDAQ
VSME,STOCK
YHNAR,NASDAQ
YHNAR,STOCK
YSXT,NASDAQ
YSXT,STOCK
WSC,NASDAQ
WSC,STOCK
WHLRL,NASDAQ
WHLRL,STOCK
VRSK,NASDAQ
VRSK,STOCK
XRPC,NASDAQ
XRPC,STOCK
ULY,NASDAQ
ULY,STOCK
VIOT,NASDAQ
VIOT,STOCK
VIAV,NASDAQ
VIAV,STOCK
VWAVW,NASDAQ
VWAVW,STOCK
XHLD,NASDAQ
XHLD,STOCK
XBIT,NASDAQ
XBIT,STOCK
VACHU,NASDAQ
VACHU,STOCK
WETH,NASDAQ
WETH,STOCK
ZG,NASDAQ
ZG,STOCK
WAFDP,NASDAQ
WAFDP,STOCK
WHFCL,NASDAQ
WHFCL,STOCK
VSNT,NASDAQ
VSNT,STOCK
XFOR,NASDAQ
XFOR,STOCK
XELLL,NASDAQ
XELLL,STOCK
VRTX,NASDAQ
VRTX,STOCK
UPST,NASDAQ
UPST,STOCK
XTLB,NASDAQ
XTLB,STOCK
YBTY,NASDAQ
YBTY,STOCK
WGRX,NASDAQ
WGRX,STOCK
WCT,NASDAQ
WCT,STOCK
XGN,NASDAQ
XGN,STOCK
VRNS,NASDAQ
VRNS,STOCK
VC,NASDAQ
VC,STOCK
XOSWW,NASDAQ
XOSWW,STOCK
WEST,NASDAQ
WEST,STOCK
WIX,NASDAQ
WIX,STOCK
ZJYL,NASDAQ
ZJYL,STOCK
WERN,NASDAQ
WERN,STOCK
YXT,NASDAQ
YXT,STOCK
WSHP,NASDAQ
WSHP,STOCK
WDAY,NASDAQ
WDAY,STOCK
WTG,NASDAQ
WTG,STOCK
YYGH,NASDAQ
YYGH,STOCK
XRTX,NASDAQ
XRTX,STOCK
URBN,NASDAQ
URBN,STOCK
VBIX,NASDAQ
VBIX,STOCK
YBST,NASDAQ
YBST,STOCK
VSEE,NASDAQ
VSEE,STOCK
ZGM,NASDAQ
ZGM,STOCK
Z,NASDAQ
Z,STOCK
VFSWW,NASDAQ
VFSWW,STOCK
VERI,NASDAQ
VERI,STOCK
ULTI,NASDAQ
ULTI,STOCK
XCUR,NASDAQ
XCUR,STOCK
UFPT,NASDAQ
UFPT,STOCK
VIVS,NASDAQ
VIVS,STOCK
UVSP,NASDAQ
UVSP,STOCK
UTSI,NASDAQ
UTSI,STOCK
USOI,NASDAQ
USOI,STOCK
WDFC,NASDAQ
WDFC,STOCK
VHCPU,NASDAQ
VHCPU,STOCK
WABC,NASDAQ
WABC,STOCK
VIASP,NASDAQ
VIASP,STOCK
VSNTV,NASDAQ
VSNTV,STOCK
VCICU,NASDAQ
VCICU,STOCK
ZDAI,NASDAQ
ZDAI,STOCK
WW,NASDAQ
WW,STOCK
YQ,NASDAQ
YQ,STOCK
ZEOWW,NASDAQ
ZEOWW,STOCK
ZURA,NASDAQ
ZURA,STOCK
UBSI,NASDAQ
UBSI,STOCK
VOD,NASDAQ
VOD,STOCK
UPC,NASDAQ
UPC,STOCK
WLAC,NASDAQ
WLAC,STOCK
YYAI,NASDAQ
YYAI,STOCK
VALN,NASDAQ
VALN,STOCK
WTW,NASDAQ
WTW,STOCK
WENNU,NASDAQ
WENNU,STOCK
VSOL,NASDAQ
VSOL,STOCK
VNMEW,NASDAQ
VNMEW,STOCK
WSGE,NASDAQ
WSGE,STOCK
VERA,NASDAQ
VERA,STOCK
XELB,NASDAQ
XELB,STOCK
ZD,NASDAQ
ZD,STOCK
UMBFO,NASDAQ
UMBFO,STOCK
YMAT,NASDAQ
YMAT,STOCK
XAIR,NASDAQ
XAIR,STOCK
UK,NASDAQ
UK,STOCK
XPM,NASDAQ
XPM,STOCK
USARW,NASDAQ
USARW,STOCK
XRX,NASDAQ
XRX,STOCK
WALD,NASDAQ
WALD,STOCK
YORW,NASDAQ
YORW,STOCK
UNCY,NASDAQ
UNCY,STOCK
ZCMD,NASDAQ
ZCMD,STOCK
VIVK,NASDAQ
VIVK,STOCK
VERO,NASDAQ
VERO,STOCK
WYNN,NASDAQ
WYNN,STOCK
ZENA,NASDAQ
ZENA,STOCK
UPLD,NASDAQ
UPLD,STOCK
ZEUS,NASDAQ
ZEUS,STOCK
URGN,NASDAQ
URGN,STOCK
ULCC,NASDAQ
ULCC,STOCK
XRPN,NASDAQ
XRPN,STOCK
VLGEA,NASDAQ
VLGEA,STOCK
YGMZF,NASDAQ
YGMZF,STOCK
WEYS,NASDAQ
WEYS,STOCK
VEEAW,NASDAQ
VEEAW,STOCK
UGRO,NASDAQ
UGRO,STOCK
WRLD,NASDAQ
WRLD,STOCK
WDGF,NASDAQ
WDGF,STOCK
VWAV,NASDAQ
VWAV,STOCK
ZLAB,NASDAQ
ZLAB,STOCK
VACHW,NASDAQ
VACHW,STOCK
WNW,NASDAQ
WNW,STOCK
VLYPN,NASDAQ
VLYPN,STOCK
UYSC,NASDAQ
UYSC,STOCK
ZOOZW,NASDAQ
ZOOZW,STOCK
VLYPO,NASDAQ
VLYPO,STOCK
VVPR,NASDAQ
VVPR,STOCK
VERU,NASDAQ
VERU,STOCK
VSTD,NASDAQ
VSTD,STOCK
WIMI,NASDAQ
WIMI,STOCK
WETO,NASDAQ
WETO,STOCK
YHNA,NASDAQ
YHNA,STOCK
YORK,NASDAQ
YORK,STOCK
WHLRD,NASDAQ
WHLRD,STOCK
WLFC,NASDAQ
WLFC,STOCK
YDESW,NASDAQ
YDESW,STOCK
YHC,NASDAQ
YHC,STOCK
WLACU,NASDAQ
WLACU,STOCK
VREX,NASDAQ
VREX,STOCK
YDES,NASDAQ
YDES,STOCK
XPEL,NASDAQ
XPEL,STOCK
ZOOZ,NASDAQ
ZOOZ,STOCK
VYGR,NASDAQ
VYGR,STOCK
UPSG,NASDAQ
UPSG,STOCK
VSTA,NASDAQ
VSTA,STOCK
ZS,NASDAQ
ZS,STOCK
VOR,NASDAQ
VOR,STOCK
USAR,NASDAQ
USAR,STOCK
WAFU,NASDAQ
WAFU,STOCK
XOMAP,NASDAQ
XOMAP,STOCK
VRM,NASDAQ
VRM,STOCK
VTYX,NASDAQ
VTYX,STOCK
VSAT,NASDAQ
VSAT,STOCK
XEL,NASDAQ
XEL,STOCK
XOMA,NASDAQ
XOMA,STOCK
ZSPC,NASDAQ
ZSPC,STOCK
VIR,NASDAQ
VIR,STOCK
WOK,NASDAQ
WOK,STOCK
ZVZZT,NASDAQ
ZVZZT,STOCK
ZKPU,NASDAQ
ZKPU,STOCK
UYSCU,NASDAQ
UYSCU,STOCK
WSBK,NASDAQ
WSBK,STOCK
YTRA,NASDAQ
YTRA,STOCK
USIO,NASDAQ
USIO,STOCK
UG,NASDAQ
UG,STOCK
WLTH,NASDAQ
WLTH,STOCK
VEEE,NASDAQ
VEEE,STOCK
ULBI,NASDAQ
ULBI,STOCK
USAU,NASDAQ
USAU,STOCK
UNTY,NASDAQ
UNTY,STOCK
UDMY,NASDAQ
UDMY,STOCK
VYNE,NASDAQ
VYNE,STOCK
VERX,NASDAQ
VERX,STOCK
ZKIN,NASDAQ
ZKIN,STOCK
ZYXIQ,NASDAQ
ZYXIQ,STOCK
VRME,NASDAQ
VRME,STOCK
WLDN,NASDAQ
WLDN,STOCK
VOXR,NASDAQ
VOXR,STOCK
WWD,NASDAQ
WWD,STOCK
WING,NASDAQ
WING,STOCK
WYHG,NASDAQ
WYHG,STOCK
XRPNW,NASDAQ
XRPNW,STOCK
UHG,NASDAQ
UHG,STOCK
XPEG,NASDAQ
XPEG,STOCK
USGO,NASDAQ
USGO,STOCK
VABK,NASDAQ
VABK,STOCK
VHC,NASDAQ
VHC,STOCK
WTF,NASDAQ
WTF,STOCK
YJ,NASDAQ
YJ,STOCK
XENE,NASDAQ
XENE,STOCK
WENNW,NASDAQ
WENNW,STOCK
WRD,NASDAQ
WRD,STOCK
WNEB,NASDAQ
WNEB,STOCK
WBUY,NASDAQ
WBUY,STOCK
WTBA,NASDAQ
WTBA,STOCK
YHNAU,NASDAQ
YHNAU,STOCK
VFF,NASDAQ
VFF,STOCK
UONE,NASDAQ
UONE,STOCK
VMAR,NASDAQ
VMAR,STOCK
YIBO,NASDAQ
YIBO,STOCK
WDAF,NASDAQ
WDAF,STOCK
VIRC,NASDAQ
VIRC,STOCK
WHF,NASDAQ
WHF,STOCK
ZHOG,NASDAQ
ZHOG,STOCK
VBNK,NASDAQ
VBNK,STOCK
XNET,NASDAQ
XNET,STOCK
XWEL,NASDAQ
XWEL,STOCK
UOKA,NASDAQ
UOKA,STOCK
UIVM,NASDAQ
UIVM,STOCK
WVE,NASDAQ
WVE,STOCK
VALG,NASDAQ
VALG,STOCK
WTGUR,NASDAQ
WTGUR,STOCK
ULH,NASDAQ
ULH,STOCK
WGSWW,NASDAQ
WGSWW,STOCK
XBPEW,NASDAQ
XBPEW,STOCK
VKTX,NASDAQ
VKTX,STOCK
VSA,NASDAQ
VSA,STOCK
ULTA,NASDAQ
ULTA,STOCK
UCB,NASDAQ
UCB,STOCK
USGG,NASDAQ
USGG,STOCK
UCL,NASDAQ
UCL,STOCK
ZEO,NASDAQ
ZEO,STOCK
WPRT,NASDAQ
WPRT,STOCK
VNDA,NASDAQ
VNDA,STOCK
USGOW,NASDAQ
USGOW,STOCK
WEN,NASDAQ
WEN,STOCK
VGAS,NASDAQ
VGAS,STOCK
XXII,NASDAQ
XXII,STOCK
YB,NASDAQ
YB,STOCK
UPXI,NASDAQ
UPXI,STOCK
XNCR,NASDAQ
XNCR,STOCK
VACH,NASDAQ
VACH,STOCK
XRAY,NASDAQ
XRAY,STOCK
WVVIP,NASDAQ
WVVIP,STOCK
UFPI,NASDAQ
UFPI,STOCK
VICR,NASDAQ
VICR,STOCK
VTGN,NASDAQ
VTGN,STOCK
ANGH,NASDAQ
ANGH,STOCK
CHSCO,NASDAQ
CHSCO,STOCK
GSRF,NASDAQ
GSRF,STOCK
ADP,NASDAQ
ADP,STOCK
FBYY,NASDAQ
FBYY,STOCK
FGNX,NASDAQ
FGNX,STOCK
DRVN,NASDAQ
DRVN,STOCK
GECCG,NASDAQ
GECCG,STOCK
CNXC,NASDAQ
CNXC,STOCK
CAPN,NASDAQ
CAPN,STOCK
DRIO,NASDAQ
DRIO,STOCK
CCEC,NASDAQ
CCEC,STOCK
BDMD,NASDAQ
BDMD,STOCK
CHPGR,NASDAQ
CHPGR,STOCK
FUND,NASDAQ
FUND,STOCK
CGNT,NASDAQ
CGNT,STOCK
DGII,NASDAQ
DGII,STOCK
COCO,NASDAQ
COCO,STOCK
BBCP,NASDAQ
BBCP,STOCK
CGNX,NASDAQ
CGNX,STOCK
FFBC,NASDAQ
FFBC,STOCK
ARBB,NASDAQ
ARBB,STOCK
CLYM,NASDAQ
CLYM,STOCK
FLEX,NASDAQ
FLEX,STOCK
BCAB,NASDAQ
BCAB,STOCK
HTLD,NASDAQ
HTLD,STOCK
IBEX,NASDAQ
IBEX,STOCK
FDRS,NASDAQ
FDRS,STOCK
ANEB,NASDAQ
ANEB,STOCK
CRSP,NASDAQ
CRSP,STOCK
BNRG,NASDAQ
BNRG,STOCK
FUTU,NASDAQ
FUTU,STOCK
CENTA,NASDAQ
CENTA,STOCK
ADACU,NASDAQ
ADACU,STOCK
CLNE,NASDAQ
CLNE,STOCK
GLUE,NASDAQ
GLUE,STOCK
CIGL,NASDAQ
CIGL,STOCK
IMMX,NASDAQ
IMMX,STOCK
EVOX,NASDAQ
EVOX,STOCK
AENTW,NASDAQ
AENTW,STOCK
BPYPO,NASDAQ
BPYPO,STOCK
AMZN,NASDAQ
AMZN,STOCK
DLXY,NASDAQ
DLXY,STOCK
FGI,NASDAQ
FGI,STOCK
BFST,NASDAQ
BFST,STOCK
FNWB,NASDAQ
FNWB,STOCK
GOOG,NASDAQ
GOOG,STOCK
CHACR,NASDAQ
CHACR,STOCK
GIGGU,NASDAQ
GIGGU,STOCK
HERE,NASDAQ
HERE,STOCK
FIGXW,NASDAQ
FIGXW,STOCK
COEP,NASDAQ
COEP,STOCK
CMCSV,NASDAQ
CMCSV,STOCK
CMMB,NASDAQ
CMMB,STOCK
CLDX,NASDAQ
CLDX,STOCK
